"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","SPS"
"66","GTLM","Dirk Muller","12","1:19.498","20:51.495","Green","Track","0.637","7.057","7.437","11.038","7.870","10.081","12.034","16.181","1.710","5.453","129.513"
"55","P","Tristan Nunez","16","1:17.387","20:53.588","Green","Track","0.592","6.637","7.100","11.039","7.778","10.074","11.377","16.046","1.678","5.066","139.358"
"90","P","Marc Goossens","16","1:18.852","20:54.660","Green","Track","0.594","6.631","7.124","11.079","7.854","10.061","11.488","17.182","1.696","5.143","138.889"
"62","GTLM","Giancarlo Fisichella","15","1:19.534","21:00.115","Green","Track","0.643","7.191","7.118","11.085","7.958","10.169","12.045","16.062","1.738","5.525","128.305"
"60","P","John Pew","15","2:35.664","21:00.612","Green","Track","78.613","6.714","7.384","10.989","7.777","9.922","11.540","15.956","1.651","5.118","1.049"
"68","GTLM","Daniel Serra","14","1:30.278","21:05.186","Green","Track","0.631","7.033","16.799","11.652","8.210","10.435","12.073","16.174","1.739","5.532","130.745"
"67","GTLM","Richard Westbrook","15","1:20.450","21:05.759","Green","Track","0.640","7.069","7.358","11.409","8.193","10.341","11.892","16.384","1.715","5.449","128.906"
"88","PC","Mark Kvamme","15","1:21.434","21:10.000","Green","Track","0.616","6.893","7.588","11.628","8.124","10.491","12.051","17.035","1.684","5.324","133.929"
"100","GTLM","Lucas Luhr","14","1:19.990","21:12.301","Green","Track","0.645","7.157","7.376","11.064","8.111","10.228","12.197","15.916","1.750","5.546","127.907"
"85","PC","Misha Goikhberg","16","1:19.105","21:19.505","Green","Track","0.611","6.871","7.289","11.104","7.813","10.283","11.506","16.644","1.701","5.283","135.025"
"8","PC","Alex Popow","16","1:19.055","21:21.816","Green","Track","0.612","6.872","7.289","11.131","7.899","10.288","11.718","16.275","1.691","5.280","134.804"
"38","PC","James French","16","1:18.208","21:22.251","Green","Track","0.604","6.797","7.226","10.983","7.791","10.229","11.634","16.143","1.624","5.177","136.589"
"52","PC","Robert Alon","16","1:19.021","21:33.554","Green","Track","0.612","6.825","7.284","11.133","7.985","10.243","11.727","16.308","1.671","5.233","134.804"
"20","PC","Tomy Drissi","16","1:20.468","21:44.933","Green","Track","0.611","6.878","7.466","11.542","8.139","10.418","11.790","16.642","1.712","5.270","135.025"
"54","PC","Jonathan Bennett","16","1:20.859","21:46.149","Green","Track","0.612","6.855","7.392","11.350","8.200","10.302","11.922","17.303","1.694","5.229","134.804"
"10","P","Ricky Taylor","17","1:16.574","21:54.116","Green","Track","0.598","6.732","6.890","10.791","7.728","9.853","11.445","15.826","1.612","5.099","137.960"
"5","P","Christian Fittipaldi","17","1:17.136","21:58.981","Green","Track","0.596","6.675","7.161","11.033","7.665","10.130","11.429","15.667","1.658","5.122","138.423"
"912","GTLM","Earl Bamber","16","1:18.663","21:59.831","Green","Track","0.645","7.120","6.985","10.862","7.875","10.046","11.918","15.986","1.716","5.510","127.907"
"70","P","Tom Long","17","1:17.072","22:02.514","Green","Track","0.589","6.642","7.067","11.025","7.786","9.828","11.377","16.040","1.661","5.057","140.068"
"911","GTLM","Patrick Pilet","16","1:19.284","22:03.386","Green","Track","0.643","7.123","7.019","10.890","7.919","10.076","11.934","16.456","1.719","5.505","128.305"
"31","P","Eric Curran","17","1:17.745","22:04.087","Green","Track","0.588","6.607","7.295","11.024","7.681","10.226","11.594","16.097","1.584","5.049","140.306"
"25","GTLM","Bill Auberlen","16","1:20.126","22:05.505","Green","Track","0.641","7.144","7.132","11.068","7.983","10.376","12.518","15.999","1.738","5.527","128.705"
"4","GTLM","Oliver Gavin","16","1:18.949","22:07.121","Green","Track","0.637","7.122","7.162","10.988","7.970","10.167","11.819","15.885","1.716","5.483","129.513"
"3","GTLM","Jan Magnussen","16","1:19.335","22:08.637","Green","Track","0.640","7.122","7.191","11.038","7.978","10.174","11.864","15.991","1.777","5.560","128.906"
"66","GTLM","Dirk Muller","13","1:20.408","22:11.903","Green","Track","0.638","7.052","7.272","10.958","8.040","10.229","11.950","17.152","1.697","5.420","129.310"
"55","P","Tristan Nunez","17","1:18.484","22:12.072","Green","Track","0.593","6.644","6.930","10.864","7.666","10.107","11.523","17.477","1.648","5.032","139.123"
"90","P","Marc Goossens","17","1:18.340","22:13.000","Green","Track","0.595","6.654","7.014","10.974","7.775","10.032","11.621","16.852","1.682","5.141","138.655"
"62","GTLM","Giancarlo Fisichella","16","1:20.311","22:20.426","Green","Track","0.646","7.200","7.503","11.171","8.041","10.167","12.213","16.115","1.733","5.522","127.709"
"68","GTLM","Daniel Serra","15","1:19.800","22:24.986","Green","Track","0.644","7.153","7.176","11.035","8.005","10.274","12.038","16.189","1.754","5.532","128.106"
"67","GTLM","Richard Westbrook","16","1:19.972","22:25.731","Green","Track","0.637","7.048","7.299","11.270","8.073","10.304","11.926","16.268","1.708","5.439","129.513"
"88","PC","Mark Kvamme","16","1:21.084","22:31.084","Green","Track","0.620","6.901","7.390","11.444","8.127","10.460","12.000","17.033","1.751","5.358","133.065"
"100","GTLM","Lucas Luhr","15","1:19.494","22:31.795","Green","Track","0.641","7.117","7.148","10.939","8.024","10.179","12.190","15.942","1.752","5.562","128.705"
"85","PC","Misha Goikhberg","17","1:18.999","22:38.504","Green","Track","0.615","6.899","7.231","10.957","7.845","10.173","11.554","16.725","1.716","5.284","134.146"
"8","PC","Alex Popow","17","1:19.479","22:41.295","Green","Track","0.615","6.877","7.181","11.154","7.929","10.320","11.760","16.688","1.693","5.262","134.146"
"38","PC","James French","17","1:19.246","22:41.497","Green","Track","0.605","6.765","7.391","11.237","7.856","10.242","11.625","16.712","1.646","5.167","136.364"
"52","PC","Robert Alon","17","1:19.761","22:53.315","Green","Track","0.612","6.828","7.431","11.141","7.925","10.156","11.748","17.054","1.657","5.209","134.804"
"20","PC","Tomy Drissi","17","1:21.021","23:05.954","Green","Track","0.612","6.888","7.650","11.527","8.173","10.401","12.055","16.776","1.689","5.250","134.804"
"54","PC","Jonathan Bennett","17","1:20.909","23:07.058","Green","Track","0.608","6.805","7.608","11.490","8.299","10.347","11.845","16.881","1.739","5.287","135.691"
"10","P","Ricky Taylor","18","1:16.714","23:10.830","Green","Track","0.596","6.738","6.892","10.856","7.693","9.841","11.432","15.955","1.620","5.091","138.423"
"5","P","Christian Fittipaldi","18","1:16.184","23:15.165","Green","Track","0.599","6.731","6.939","10.692","7.561","9.833","11.311","15.720","1.670","5.128","137.730"
"912","GTLM","Earl Bamber","17","1:18.440","23:18.271","Green","Track","0.645","7.133","6.999","10.915","7.894","10.022","11.898","15.725","1.710","5.499","127.907"
"70","P","Tom Long","18","1:17.053","23:19.567","Green","Track","0.592","6.657","6.987","10.868","7.788","9.780","11.444","16.248","1.651","5.038","139.358"
"31","P","Eric Curran","18","1:17.380","23:21.467","Green","Track","0.593","6.634","7.536","10.927","7.635","10.035","11.548","15.808","1.596","5.068","139.123"
"911","GTLM","Patrick Pilet","17","1:19.198","23:22.584","Green","Track","0.644","7.141","7.243","10.832","7.947","10.062","11.885","16.252","1.706","5.486","128.106"
"25","GTLM","Bill Auberlen","17","1:18.984","23:24.489","Green","Track","0.640","7.100","7.062","11.033","7.872","10.121","11.898","15.937","1.779","5.542","128.906"
"4","GTLM","Oliver Gavin","17","1:19.128","23:26.249","Green","Track","0.639","7.146","7.246","10.965","8.015","10.128","11.862","15.961","1.700","5.466","129.108"
"3","GTLM","Jan Magnussen","17","1:19.522","23:28.159","Green","Track","0.647","7.146","7.269","11.033","7.989","10.210","11.852","16.083","1.766","5.527","127.512"
"55","P","Tristan Nunez","18","1:16.372","23:28.444","Green","Track","0.586","6.673","7.053","10.904","7.740","9.726","11.244","15.743","1.666","5.037","140.785"
"90","P","Marc Goossens","18","1:19.341","23:32.341","Green","Track","0.595","6.631","7.471","11.275","7.832","10.214","11.594","16.755","1.760","5.214","138.655"
"66","GTLM","Dirk Muller","14","1:20.876","23:32.779","Green","Track","0.633","7.015","7.751","11.081","8.029","10.179","11.914","17.124","1.707","5.443","130.332"
"60","P","John Pew","16","2:35.535","23:36.147","Green","Track","77.787","6.725","7.389","10.987","7.797","10.106","11.548","16.401","1.659","5.136","1.061"
"62","GTLM","Giancarlo Fisichella","17","1:20.079","23:40.505","Green","Track","0.644","7.240","7.381","11.053","8.001","10.149","12.072","16.240","1.757","5.542","128.106"
"68","GTLM","Daniel Serra","16","1:19.659","23:44.645","Green","Track","0.643","7.165","7.269","11.138","7.943","10.167","12.011","16.103","1.724","5.496","128.305"
"67","GTLM","Richard Westbrook","17","1:20.075","23:45.806","Green","Track","0.636","7.058","7.470","11.184","8.284","10.231","11.878","16.145","1.737","5.452","129.717"
"100","GTLM","Lucas Luhr","16","1:21.268","23:53.063","Green","Track","0.645","7.140","7.235","11.514","8.285","10.301","12.104","16.712","1.752","5.580","127.907"
"88","PC","Mark Kvamme","17","1:22.937","23:54.021","Green","Track","0.624","6.968","7.723","11.494","8.082","10.338","11.985","18.227","1.908","5.588","132.212"
"85","PC","Misha Goikhberg","18","1:19.105","23:57.609","Green","Track","0.614","6.921","7.493","11.046","7.785","10.204","11.644","16.424","1.698","5.276","134.365"
"8","PC","Alex Popow","18","1:18.810","24:00.105","Green","Track","0.613","6.881","7.310","11.157","7.924","10.140","11.639","16.211","1.683","5.252","134.584"
"38","PC","James French","18","1:18.842","24:00.339","Green","Track","0.601","6.845","7.528","11.204","7.832","10.292","11.630","16.146","1.620","5.144","137.271"
"52","PC","Robert Alon","18","1:20.105","24:13.420","Green","Track","0.609","6.840","7.563","11.371","7.946","10.255","11.886","16.703","1.680","5.252","135.468"
"20","PC","Tomy Drissi","18","1:20.498","24:26.452","Green","Track","0.613","6.893","7.581","11.435","8.137","10.230","11.858","16.770","1.708","5.273","134.584"
"54","PC","Jonathan Bennett","18","1:20.221","24:27.279","Green","Track","0.613","6.867","7.389","11.213","8.018","10.257","11.877","16.975","1.730","5.282","134.584"
"10","P","Ricky Taylor","19","1:16.827","24:27.657","Green","Track","0.597","6.731","6.926","10.803","7.674","9.811","11.490","16.060","1.626","5.109","138.191"
"5","P","Christian Fittipaldi","19","1:16.965","24:32.130","Green","Track","0.598","6.755","6.924","10.729","7.613","9.844","11.369","16.413","1.626","5.094","137.960"
"70","P","Tom Long","19","1:17.064","24:36.631","Green","Track","0.589","6.642","7.079","10.928","7.725","9.891","11.387","16.095","1.667","5.061","140.068"
"912","GTLM","Earl Bamber","18","1:19.161","24:37.432","Green","Track","0.644","7.130","6.970","10.868","7.981","9.978","12.001","16.384","1.711","5.494","128.106"
"31","P","Eric Curran","19","1:16.736","24:38.203","Green","Track","0.595","6.669","7.170","10.877","7.599","9.743","11.487","15.937","1.597","5.062","138.655"
"911","GTLM","Patrick Pilet","18","1:18.588","24:41.172","Green","Track","0.642","7.118","7.000","10.910","7.862","10.048","11.917","15.878","1.713","5.500","128.505"
"25","GTLM","Bill Auberlen","18","1:18.994","24:43.483","Green","Track","0.640","7.077","7.074","10.937","8.048","10.188","11.972","15.765","1.758","5.535","128.906"
"4","GTLM","Oliver Gavin","18","1:18.893","24:45.142","Green","Track","0.641","7.127","7.143","10.942","7.989","10.088","11.846","15.933","1.710","5.474","128.705"
"55","P","Tristan Nunez","19","1:16.770","24:45.214","Green","Track","0.585","6.663","6.913","10.790","7.638","10.252","11.294","15.976","1.639","5.020","141.026"
"3","GTLM","Jan Magnussen","18","1:19.586","24:47.745","Green","Track","0.645","7.135","7.316","11.117","7.989","10.243","11.927","15.995","1.726","5.493","127.907"
"90","P","Marc Goossens","19","1:18.324","24:50.665","Green","Track","0.601","6.695","7.126","10.946","7.719","10.043","11.503","16.797","1.726","5.168","137.271"
"66","GTLM","Dirk Muller","15","1:19.561","24:52.340","Green","Track","0.638","7.055","7.503","11.113","7.909","10.081","11.920","16.119","1.741","5.482","129.310"
"60","P","John Pew","17","1:18.030","24:54.177","Green","Track","0.595","6.732","7.196","11.175","7.779","10.011","11.571","16.216","1.641","5.114","138.655"
"62","GTLM","Giancarlo Fisichella","18","1:20.343","25:00.848","Green","Track","0.646","7.191","7.614","11.243","8.038","10.144","12.095","16.110","1.740","5.522","127.709"
"68","GTLM","Daniel Serra","17","1:20.033","25:04.678","Green","Track","0.638","7.125","7.097","11.030","8.145","10.305","12.022","16.435","1.735","5.501","129.310"
"67","GTLM","Richard Westbrook","18","1:19.734","25:05.540","Green","Track","0.639","7.045","7.246","11.135","8.111","10.308","11.851","16.216","1.726","5.457","129.108"
"100","GTLM","Lucas Luhr","17","1:19.603","25:12.666","Green","Track","0.646","7.161","7.120","11.019","8.093","10.180","12.113","15.943","1.757","5.571","127.709"
"88","PC","Mark Kvamme","18","1:22.216","25:16.237","Green","Track","0.640","7.346","7.940","11.694","8.101","10.385","12.067","16.947","1.736","5.360","128.906"
"85","PC","Misha Goikhberg","19","1:18.804","25:16.413","Green","Track","0.613","6.874","7.333","11.098","7.812","10.093","11.559","16.510","1.679","5.233","134.584"
"8","PC","Alex Popow","19","1:19.382","25:19.487","Green","Track","0.612","6.885","7.601","11.244","7.906","10.129","11.747","16.309","1.687","5.262","134.804"
"38","PC","James French","19","1:19.498","25:19.837","Green","Track","0.599","6.786","7.736","11.461","7.935","10.258","11.655","16.272","1.637","5.159","137.730"
"52","PC","Robert Alon","19","1:19.332","25:32.752","Green","Track","0.611","6.836","7.515","11.038","7.897","10.173","11.907","16.477","1.669","5.209","135.025"
"10","P","Ricky Taylor","20","1:18.023","25:45.680","Green","Track","0.595","6.691","7.251","11.336","8.141","9.970","11.507","15.827","1.611","5.094","138.655"
"20","PC","Tomy Drissi","19","1:21.676","25:48.128","Green","Track","0.613","6.886","7.626","11.700","8.415","10.810","11.966","16.736","1.695","5.229","134.584"
"54","PC","Jonathan Bennett","19","1:21.585","25:48.864","Green","Track","0.610","6.830","7.911","11.567","8.159","10.436","11.985","16.965","1.768","5.354","135.246"
"5","P","Christian Fittipaldi","20","1:16.811","25:48.941","Green","Track","0.594","6.707","6.999","10.834","7.636","9.874","11.484","15.944","1.641","5.098","138.889"
"70","P","Tom Long","20","1:17.277","25:53.908","Green","Track","0.591","6.654","7.128","11.021","7.833","9.855","11.513","15.956","1.665","5.061","139.594"
"31","P","Eric Curran","20","1:17.389","25:55.592","Green","Track","0.596","6.610","7.265","10.914","7.665","9.977","11.650","16.067","1.586","5.059","138.423"
"912","GTLM","Earl Bamber","19","1:19.291","25:56.723","Green","Track","0.643","7.114","7.059","10.933","7.881","10.111","12.335","16.032","1.698","5.485","128.305"
"911","GTLM","Patrick Pilet","19","1:19.118","26:00.290","Green","Track","0.643","7.126","7.045","10.918","7.945","10.362","11.887","15.962","1.721","5.509","128.305"
"55","P","Tristan Nunez","20","1:16.803","26:02.017","Green","Track","0.588","6.693","6.973","10.939","7.611","9.921","11.307","16.057","1.662","5.052","140.306"
"25","GTLM","Bill Auberlen","19","1:19.595","26:03.078","Green","Track","0.639","7.081","6.981","11.044","7.912","10.204","11.988","16.467","1.754","5.525","129.108"
"4","GTLM","Oliver Gavin","19","1:19.555","26:04.697","Green","Track","0.644","7.118","7.150","11.082","7.982","10.276","12.008","16.094","1.718","5.483","128.106"
"3","GTLM","Jan Magnussen","19","1:19.621","26:07.366","Green","Track","0.647","7.119","7.161","11.127","7.996","10.229","11.984","16.106","1.740","5.512","127.512"
"90","P","Marc Goossens","20","1:18.452","26:09.117","Green","Track","0.598","6.683","7.158","10.984","7.777","10.111","11.622","16.739","1.655","5.125","137.960"
"66","GTLM","Dirk Muller","16","1:19.270","26:11.610","Green","Track","0.640","7.072","7.372","10.910","8.052","10.036","11.844","16.113","1.743","5.488","128.906"
"60","P","John Pew","18","1:18.012","26:12.189","Green","Track","0.597","6.663","7.165","10.933","7.709","10.064","11.519","16.464","1.705","5.193","138.191"
"62","GTLM","Giancarlo Fisichella","19","1:19.221","26:20.069","Green","Track","0.643","7.191","7.096","11.035","7.938","10.139","12.030","15.921","1.717","5.511","128.305"
"68","GTLM","Daniel Serra","18","1:20.077","26:24.755","Green","Track","0.640","7.133","7.226","10.960","8.021","10.290","12.097","16.428","1.756","5.526","128.906"
"67","GTLM","Richard Westbrook","19","1:19.915","26:25.455","Green","Track","0.635","7.047","7.293","11.155","8.109","10.328","11.906","16.272","1.721","5.449","129.921"
"100","GTLM","Lucas Luhr","18","1:19.373","26:32.039","Green","Track","0.642","7.139","7.111","10.929","8.034","10.232","12.036","15.983","1.742","5.525","128.505"
"85","PC","Misha Goikhberg","20","1:18.588","26:35.001","Green","Track","0.602","6.804","7.651","10.987","7.822","9.964","11.493","16.393","1.651","5.221","137.043"
"8","PC","Alex Popow","20","1:19.504","26:38.991","Green","Track","0.611","6.877","7.170","11.113","7.859","10.269","11.757","16.852","1.702","5.294","135.025"
"88","PC","Mark Kvamme","19","1:23.020","26:39.257","Green","Track","0.622","6.957","8.340","11.567","8.098","10.614","12.240","16.907","1.847","5.828","132.637"
"38","PC","James French","20","1:19.669","26:39.506","Green","Track","0.601","6.765","7.543","11.083","7.830","10.318","11.670","17.068","1.621","5.170","137.271"
"52","PC","Robert Alon","20","1:18.812","26:51.564","Green","Track","0.609","6.829","7.388","11.008","7.942","10.134","11.708","16.268","1.654","5.272","135.468"
"10","P","Ricky Taylor","21","1:16.868","27:02.548","Green","Track","0.596","6.733","6.934","10.891","7.777","9.883","11.496","15.847","1.610","5.101","138.423"
"60","P","John Pew","19","1:20.099","19:45.047","Green","Track","0.597","6.680","7.896","10.967","7.951","10.094","0.000","0.000","0.000","0.000","138.191"
"5","P","Christian Fittipaldi","21","1:18.514","27:07.455","Green","Track","0.598","6.746","7.162","11.632","8.160","10.185","11.427","15.788","1.680","5.136","137.960"
"20","PC","Tomy Drissi","20","1:22.033","27:10.161","Green","Track","0.608","6.863","7.602","11.698","8.319","10.704","12.321","16.928","1.728","5.262","135.691"
"54","PC","Jonathan Bennett","20","1:21.818","27:10.682","Green","Track","0.615","6.879","7.689","11.595","8.238","10.599","11.886","17.262","1.765","5.290","134.146"
"70","P","Tom Long","21","1:17.384","27:11.292","Green","Track","0.591","6.656","7.098","11.068","7.822","9.858","11.412","16.191","1.656","5.032","139.594"
