"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","SPS"
"20","PC","Johnny Mowlem","45","1:22.063","1:44:06.130","Green","Track","0.611","6.785","7.945","11.976","8.096","10.549","11.965","17.126","1.719","5.291","135.025"
"0","P","Katherine Legge","37","1:17.709","1:44:09.847","Green","Track","0.584","6.542","7.257","10.991","7.774","9.814","11.527","16.565","1.630","5.025","141.267"
"25","GTLM","Dirk Werner","45","1:19.148","1:44:12.446","Green","Track","0.624","6.943","7.095","11.137","7.986","10.181","11.848","16.205","1.721","5.408","132.212"
"90","P","Marc Goossens","44","1:20.217","1:44:15.546","Green","Track","0.595","6.603","7.698","11.633","8.681","10.173","11.569","16.475","1.676","5.114","138.655"
"31","P","Dane Cameron","50","3:33.200","1:44:31.528","Green","Track","0.000","0.000","11.929","13.163","8.480","11.389","12.144","18.056","1.644","5.047","0.000"
"68","GTLM","Daniel Serra","62","1:20.061","1:44:34.834","Green","Track","0.632","7.064","7.157","11.210","7.953","10.244","12.004","16.525","1.779","5.493","130.538"
"70","P","Joel Miller","51","1:16.397","1:44:38.168","Green","Track","0.579","6.511","6.948","10.860","7.592","9.805","11.229","16.107","1.712","5.054","142.487"
"67","GTLM","Richard Westbrook","34","8:42.717","1:35:23.153","Green","Pit","0.000","0.000","12.761","11.908","8.347","10.669","12.415","17.321","4.381","15.135","0.000"
"52","PC","Robert Alon","59","1:20.069","1:44:44.831","Green","Track","0.603","6.759","7.267","11.632","8.443","10.034","11.658","16.670","1.739","5.264","136.816"
"60","P","Oswaldo Negri","48","1:26.266","1:44:48.546","Green","Track","0.633","6.874","8.453","12.496","9.516","11.278","12.258","17.943","1.696","5.119","130.332"
"66","GTLM","Joey Hand","46","1:32.122","1:44:49.034","Green","Pit","0.637","7.085","7.440","11.270","8.142","10.176","11.973","16.733","3.532","15.134","129.513"
"10","P","Jordan Taylor","50","1:17.945","1:44:51.090","Green","Track","0.596","6.706","7.282","11.243","7.770","10.066","11.538","16.055","1.620","5.069","138.423"
"3","GTLM","Jan Magnussen","51","1:19.360","1:44:54.207","Green","Track","0.635","7.049","7.280","10.983","8.012","10.228","11.906","16.128","1.711","5.428","129.921"
"100","GTLM","Lucas Luhr","42","1:21.024","1:45:02.999","Green","Track","0.638","7.071","7.520","11.421","8.073","10.329","12.044","16.779","1.710","5.439","129.310"
"8","PC","Renger van der Zande","51","1:18.791","1:45:04.038","Green","Track","0.602","6.766","7.299","11.208","7.787","9.953","11.601","16.723","1.679","5.173","137.043"
"54","PC","Colin Braun","51","1:17.185","1:45:06.020","Green","Track","0.596","6.718","6.889","10.917","7.750","9.919","11.573","15.994","1.668","5.161","138.423"
"5","P","Joao Barbosa","57","1:29.565","1:45:09.618","Green","Pit","0.587","6.566","7.017","11.282","7.800","9.931","11.446","16.133","3.551","15.252","140.545"
"62","GTLM","Giancarlo Fisichella","57","1:22.810","1:45:14.506","Green","Track","0.633","7.126","7.196","12.239","8.514","10.900","12.398","16.558","1.739","5.507","130.332"
"55","P","Tristan Nunez","40","1:18.163","1:45:22.923","Green","Track","0.587","6.621","7.395","11.322","7.744","10.043","11.474","16.290","1.652","5.035","140.545"
"20","PC","Johnny Mowlem","46","1:20.782","1:45:26.912","Green","Track","0.612","6.791","7.558","11.533","8.006","10.472","12.073","16.846","1.697","5.194","134.804"
"0","P","Katherine Legge","38","1:17.724","1:45:27.571","Green","Track","0.591","6.572","7.230","10.910","7.776","9.797","11.543","16.635","1.633","5.037","139.594"
"38","PC","Kyle Marcelli","33","1:41.614","1:45:30.233","Green","Pit","0.657","7.337","9.348","12.570","9.481","11.227","12.576","18.579","4.424","15.415","125.571"
"4","GTLM","Oliver Gavin","59","1:31.540","1:45:30.835","Green","Pit","0.639","7.066","7.070","10.983","8.031","10.158","11.899","16.340","4.217","15.137","129.108"
"25","GTLM","Dirk Werner","46","1:19.167","1:45:31.613","Green","Track","0.628","6.976","7.037","11.113","8.002","10.232","11.847","16.197","1.727","5.408","131.369"
"90","P","Marc Goossens","45","1:18.004","1:45:33.550","Green","Track","0.594","6.634","7.264","11.033","7.787","9.900","11.474","16.504","1.696","5.118","138.889"
"31","P","Dane Cameron","51","1:18.702","1:45:50.230","Green","Track","0.586","6.577","7.704","11.419","7.803","10.186","11.372","16.444","1.606","5.005","140.785"
"68","GTLM","Daniel Serra","63","1:19.667","1:45:54.501","Green","Track","0.633","7.068","7.114","11.163","7.931","10.290","12.008","16.330","1.705","5.425","130.332"
"52","PC","Robert Alon","60","1:19.012","1:46:03.843","Green","Track","0.606","6.783","7.337","11.209","7.973","10.040","11.647","16.497","1.686","5.234","136.139"
"60","P","Oswaldo Negri","49","1:18.911","1:46:07.457","Green","Track","0.593","6.632","7.464","11.524","7.888","10.040","11.703","16.334","1.645","5.088","139.123"
"10","P","Jordan Taylor","51","1:16.724","1:46:07.814","Green","Track","0.593","6.663","6.961","10.879","7.655","9.863","11.395","16.070","1.602","5.043","139.123"
"70","P","Joel Miller","52","1:30.876","1:46:09.044","Green","Pit","0.582","6.507","8.028","11.068","7.714","9.985","11.359","16.067","3.603","15.963","141.753"
"3","GTLM","Jan Magnussen","52","1:19.072","1:46:13.279","Green","Track","0.635","7.027","7.206","11.099","7.982","10.140","11.841","15.999","1.712","5.431","129.921"
"67","GTLM","Richard Westbrook","35","4:05.959","1:46:17.864","Green","Track","0.000","0.000","12.398","13.548","8.970","11.038","12.529","17.541","1.781","5.524","0.000"
"100","GTLM","Lucas Luhr","43","1:19.121","1:46:22.120","Green","Track","0.636","7.056","7.218","10.958","7.960","10.124","11.898","16.115","1.707","5.449","129.717"
"8","PC","Renger van der Zande","52","1:18.507","1:46:22.545","Green","Track","0.602","6.739","7.186","11.172","7.859","9.990","11.578","16.551","1.670","5.160","137.043"
"62","GTLM","Giancarlo Fisichella","58","1:20.214","1:46:34.720","Green","Track","0.642","7.190","7.194","11.139","8.088","10.256","12.082","16.298","1.782","5.543","128.505"
"55","P","Tristan Nunez","41","1:17.428","1:46:40.351","Green","Track","0.586","6.608","7.132","11.074","7.695","9.764","11.395","16.483","1.666","5.025","140.785"
"911","GTLM","Patrick Pilet","49","5:25.517","1:46:42.535","Green","Track","0.000","0.000","15.001","13.158","8.720","11.289","13.352","17.967","1.730","5.522","0.000"
"20","PC","Johnny Mowlem","47","1:19.687","1:46:46.599","Green","Track","0.602","6.744","7.390","11.388","7.928","10.360","11.883","16.434","1.719","5.239","137.043"
"90","P","Marc Goossens","46","1:17.839","1:46:51.389","Green","Track","0.592","6.610","7.237","10.864","7.758","9.948","11.416","16.660","1.654","5.100","139.358"
"0","P","Katherine Legge","39","1:30.917","1:46:58.488","Green","Track","0.584","6.550","7.660","12.867","13.777","11.284","12.772","18.814","1.607","5.002","141.267"
"25","GTLM","Dirk Werner","47","1:31.043","1:47:02.656","Green","Pit","0.629","6.981","7.175","11.094","7.978","10.171","11.958","16.261","3.710","15.086","131.161"
"31","P","Dane Cameron","52","1:16.878","1:47:07.108","Green","Track","0.584","6.539","7.128","11.045","7.538","9.870","11.313","16.199","1.632","5.030","141.267"
"912","GTLM","Earl Bamber","51","3:07.175","1:47:10.090","Green","Track","0.000","0.000","12.985","13.294","8.986","11.237","13.187","18.511","1.765","5.528","0.000"
"68","GTLM","Daniel Serra","64","1:24.557","1:47:19.058","Green","Track","0.629","7.040","7.789","12.318","8.477","11.246","12.743","17.140","1.722","5.453","131.161"
"85","PC","Stephen Simpson","56","5:34.930","1:47:21.500","Green","Track","0.000","0.000","13.476","12.254","8.228","10.959","12.027","16.813","1.664","5.182","0.000"
"52","PC","Robert Alon","61","1:19.347","1:47:23.190","Green","Track","0.607","6.763","7.289","11.171","7.910","10.150","11.723","16.795","1.711","5.228","135.914"
"60","P","Oswaldo Negri","50","1:17.465","1:47:24.922","Green","Track","0.589","6.611","7.148","11.198","7.752","9.890","11.551","16.038","1.625","5.063","140.068"
"10","P","Jordan Taylor","52","1:21.381","1:47:29.195","Green","Track","0.591","6.625","7.366","11.036","7.701","9.916","13.595","17.918","1.598","5.035","139.594"
"3","GTLM","Jan Magnussen","53","1:18.924","1:47:32.203","Green","Track","0.636","7.035","7.203","10.942","7.939","10.170","11.868","15.979","1.724","5.428","129.717"
"67","GTLM","Richard Westbrook","36","1:21.604","1:47:39.468","Green","Track","0.642","7.108","7.468","11.527","8.295","10.450","12.129","16.727","1.759","5.499","128.505"
"100","GTLM","Lucas Luhr","44","1:27.373","1:47:49.493","Green","Track","0.636","7.047","8.865","13.763","8.986","11.499","12.235","17.165","1.720","5.457","129.717"
"62","GTLM","Giancarlo Fisichella","59","1:21.369","1:47:56.089","Green","Track","0.644","7.196","7.314","11.262","8.044","10.314","12.406","16.949","1.739","5.501","128.106"
"8","PC","Renger van der Zande","53","1:34.664","1:47:57.209","Green","Pit","0.600","6.780","8.931","11.853","7.933","10.177","11.775","17.142","4.088","15.385","137.500"
"38","PC","Kyle Marcelli","34","2:27.100","1:47:57.333","Green","Track","0.000","0.000","13.787","12.828","8.482","11.766","12.740","17.823","1.700","5.185","0.000"
"55","P","Tristan Nunez","42","1:17.534","1:47:57.885","Green","Track","0.585","6.583","6.890","10.951","7.698","9.797","11.420","16.865","1.707","5.038","141.026"
"54","PC","Colin Braun","52","2:52.991","1:47:59.011","Green","Pit","0.598","6.703","87.731","12.275","8.214","10.248","11.643","16.690","3.523","15.366","137.960"
"911","GTLM","Patrick Pilet","50","1:20.997","1:48:03.532","Green","Track","0.646","7.170","7.320","11.413","8.163","10.304","12.097","16.716","1.699","5.469","127.709"
"20","PC","Johnny Mowlem","48","1:18.926","1:48:05.525","Green","Track","0.604","6.764","7.353","11.168","7.811","10.120","11.672","16.582","1.685","5.167","136.589"
"90","P","Marc Goossens","47","1:17.139","1:48:08.528","Green","Track","0.594","6.629","7.050","10.865","7.711","9.900","11.452","16.097","1.708","5.133","138.889"
"0","P","Katherine Legge","40","1:17.230","1:48:15.718","Green","Track","0.581","6.565","7.170","10.948","7.655","9.805","11.526","16.338","1.631","5.011","141.997"
"912","GTLM","Earl Bamber","52","1:22.719","1:48:32.809","Green","Track","0.643","7.123","7.672","11.899","8.356","10.426","12.695","16.707","1.717","5.481","128.305"
"5","P","Joao Barbosa","58","3:27.829","1:48:37.447","Green","Track","0.000","0.000","14.045","14.159","8.607","11.470","12.435","18.235","1.668","5.073","0.000"
"31","P","Dane Cameron","53","1:31.387","1:48:38.495","Green","Pit","0.585","6.543","7.106","11.494","7.938","10.203","11.533","16.570","4.152","15.263","141.026"
"68","GTLM","Daniel Serra","65","1:20.268","1:48:39.326","Green","Track","0.633","7.041","7.231","11.188","7.995","10.304","12.002","16.681","1.735","5.458","130.332"
"85","PC","Stephen Simpson","57","1:19.055","1:48:40.555","Green","Track","0.604","6.746","7.322","11.134","7.765","10.447","11.746","16.427","1.684","5.180","136.589"
"52","PC","Robert Alon","62","1:18.827","1:48:42.017","Green","Track","0.603","6.734","7.194","11.132","7.945","10.076","11.691","16.532","1.702","5.218","136.816"
"10","P","Jordan Taylor","53","1:18.762","1:48:47.957","Green","Track","0.590","6.644","6.854","10.655","7.634","9.710","11.436","18.573","1.612","5.054","139.831"
"60","P","Oswaldo Negri","51","1:26.598","1:48:51.520","Green","Track","0.587","6.590","6.987","10.976","7.627","9.870","11.817","25.431","1.625","5.088","140.545"
"3","GTLM","Jan Magnussen","54","1:19.565","1:48:51.768","Green","Track","0.636","7.021","7.127","10.833","7.943","10.186","11.876","16.772","1.720","5.451","129.717"
"67","GTLM","Richard Westbrook","37","1:20.559","1:49:00.027","Green","Track","0.641","7.118","7.295","11.290","8.185","10.320","12.125","16.368","1.738","5.479","128.705"
"100","GTLM","Lucas Luhr","45","1:19.270","1:49:08.763","Green","Track","0.631","7.026","7.223","10.915","7.974","10.096","12.101","16.088","1.748","5.468","130.745"
"62","GTLM","Giancarlo Fisichella","60","1:19.459","1:49:15.548","Green","Track","0.639","7.137","6.998","11.016","7.977","10.105","11.999","16.338","1.763","5.487","129.108"
"55","P","Tristan Nunez","43","1:17.820","1:49:15.705","Green","Track","0.582","6.523","7.429","11.101","7.696","9.798","11.381","16.569","1.702","5.039","141.753"
"38","PC","Kyle Marcelli","35","1:21.565","1:49:18.898","Green","Track","0.603","6.761","8.032","11.723","8.110","10.422","11.900","17.208","1.658","5.148","136.816"
"911","GTLM","Patrick Pilet","51","1:18.972","1:49:22.504","Green","Track","0.639","7.130","6.970","10.814","7.941","10.122","11.962","16.180","1.720","5.494","129.108"
"20","PC","Johnny Mowlem","49","1:18.825","1:49:24.350","Green","Track","0.598","6.726","7.371","11.159","7.767","10.098","11.684","16.561","1.672","5.189","137.960"
"90","P","Marc Goossens","48","1:29.363","1:49:37.891","Green","Pit","0.594","6.630","6.992","10.814","7.668","9.899","11.445","16.118","3.964","15.239","138.889"
"912","GTLM","Earl Bamber","53","1:19.594","1:49:52.403","Green","Track","0.642","7.103","7.015","11.108","8.037","10.164","12.118","16.227","1.710","5.470","128.505"
"0","P","Katherine Legge","41","1:41.147","1:49:56.865","Green","Pit","0.581","6.543","7.564","12.146","8.919","10.771","12.373","21.867","4.830","15.553","141.997"
"5","P","Joao Barbosa","59","1:20.114","1:49:57.561","Green","Track","0.588","6.611","7.795","11.532","7.950","10.119","12.098","16.795","1.599","5.027","140.306"
"68","GTLM","Daniel Serra","66","1:19.806","1:49:59.132","Green","Track","0.631","7.038","7.312","11.217","7.990","10.214","11.958","16.267","1.726","5.453","130.745"
"85","PC","Stephen Simpson","58","1:19.298","1:49:59.853","Green","Track","0.602","6.752","7.507","11.219","7.893","10.312","11.774","16.423","1.651","5.165","137.043"
"52","PC","Robert Alon","63","1:18.742","1:50:00.759","Green","Track","0.604","6.740","7.250","11.155","7.921","10.034","11.653","16.447","1.716","5.222","136.589"
"10","P","Jordan Taylor","54","1:15.956","1:50:03.913","Green","Track","0.591","6.664","6.823","10.680","7.631","9.745","11.403","15.686","1.647","5.086","139.594"
"66","GTLM","Joey Hand","47","5:17.115","1:50:06.149","Green","Track","0.000","0.000","15.808","12.271","8.410","10.504","12.621","17.088","1.716","5.454","0.000"
"60","P","Oswaldo Negri","52","1:16.632","1:50:08.152","Green","Track","0.590","6.632","7.011","10.952","7.722","9.758","11.393","15.878","1.632","5.064","139.831"
"67","GTLM","Richard Westbrook","38","1:21.106","1:50:21.133","Green","Track","0.641","7.127","7.197","11.140","8.075","10.188","13.040","16.446","1.756","5.496","128.705"
"3","GTLM","Jan Magnussen","55","1:32.175","1:50:23.943","Green","Pit","0.632","7.028","7.463","11.165","8.033","10.318","12.053","16.311","4.028","15.144","130.538"
"100","GTLM","Lucas Luhr","46","1:18.579","1:50:27.342","Green","Track","0.634","7.054","7.061","10.936","7.928","10.077","11.795","15.940","1.719","5.435","130.126"
"55","P","Tristan Nunez","44","1:17.263","1:50:32.968","Green","Track","0.581","6.688","6.986","10.960","8.046","9.721","11.296","16.287","1.670","5.028","141.997"
"38","PC","Kyle Marcelli","36","1:20.309","1:50:39.207","Green","Track","0.601","6.766","7.552","11.578","7.996","10.088","11.940","17.001","1.649","5.138","137.271"
"911","GTLM","Patrick Pilet","52","1:19.002","1:50:41.506","Green","Track","0.641","7.150","7.016","10.804","7.974","10.211","12.021","15.994","1.712","5.479","128.705"
"20","PC","Johnny Mowlem","50","1:18.519","1:50:42.869","Green","Track","0.603","6.737","7.376","11.073","7.746","10.058","11.594","16.374","1.727","5.231","136.816"
"62","GTLM","Giancarlo Fisichella","61","1:35.388","1:50:50.936","Green","Pit","0.636","7.106","7.197","11.110","7.995","11.279","13.249","17.330","4.358","15.128","129.717"
"25","GTLM","Dirk Werner","47","4:05.428","1:47:02.656","Red","Track","0.000","0.000","12.297","11.736","8.257","10.321","12.120","16.326","1.744","5.523","0.000"
"912","GTLM","Earl Bamber","53","1:33.375","1:49:52.403","Red","Pit","0.641","7.096","6.941","11.015","8.025","10.078","12.032","17.630","4.652","15.265","128.705"
"5","P","Joao Barbosa","59","1:31.538","1:49:57.561","Red","Pit","0.585","6.579","7.347","11.024","7.691","9.768","11.301","17.444","4.342","15.457","141.026"
"68","GTLM","Daniel Serra","66","1:33.493","1:49:59.132","Red","Pit","0.629","7.049","7.180","11.179","7.939","10.140","11.941","17.827","4.448","15.161","131.161"
"85","PC","Stephen Simpson","58","1:34.686","1:49:59.853","Red","Track","0.602","6.733","7.470","11.136","7.871","10.319","11.731","18.363","4.466","0.000","137.043"
"52","PC","Robert Alon","63","1:34.975","1:50:00.759","Red","Track","0.604","6.723","7.258","11.292","7.928","10.099","11.746","18.516","4.565","0.000","136.589"
"10","P","Jordan Taylor","54","1:33.415","1:50:03.913","Red","Track","0.593","6.668","6.914","10.879","7.645","9.706","11.491","18.198","4.583","0.000","139.123"
"66","GTLM","Joey Hand","47","1:33.854","1:50:06.149","Red","Track","0.641","7.107","7.535","11.462","8.183","10.233","12.180","17.794","3.573","0.000","128.705"
"60","P","Oswaldo Negri","52","1:36.530","1:50:08.152","Red","Pit","0.588","6.591","7.548","11.478","8.023","10.379","11.992","18.737","4.312","16.882","140.306"
